First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
9643,16145,0.9143788814544678,13,14,5,5,5,0.38461538461538464,0.35714285714285715
3050,12095,0.8164133429527283,30,89,13,13,13,0.43333333333333335,0.14606741573033707
2313,11573,0.9459111094474792,6,6,5,5,5,0.8333333333333334,0.8333333333333334
7023,17110,0.961839199066162,7,50,1,1,1,0.14285714285714285,0.02
7198,14747,0.794680655002594,5,4,2,2,2,0.4,0.5
3292,10316,0.9454563856124878,38,33,9,9,9,0.23684210526315788,0.2727272727272727
169,10581,0.8449358940124512,9,7,6,6,6,0.6666666666666666,0.8571428571428571
2490,11763,0.9241598844528198,3,3,3,3,3,1.0,1.0
8370,15462,0.9188085794448853,2,2,2,2,2,1.0,1.0
8584,15571,0.8614692091941833,3,6,3,3,3,1.0,0.5
7338,12017,0.9600245356559752,9,48,9,9,9,1.0,0.1875
4479,14049,0.8086166977882385,141,11,8,8,8,0.05673758865248227,0.7272727272727273
3448,12406,0.8844925761222839,25,31,24,24,24,0.96,0.7741935483870968
1164,10846,0.9331058263778688,13,17,12,12,12,0.9230769230769231,0.7058823529411765
3500,12453,0.8939753770828247,12,6,6,6,6,0.5,1.0
6582,14371,0.8890755772590637,2,2,2,2,2,1.0,1.0
4335,13138,0.9166312217712402,4,5,2,2,2,0.5,0.4
52,10032,0.9062955975532532,6,6,6,6,6,1.0,1.0
6601,14384,0.8199461698532104,3,5,3,3,3,1.0,0.6
2089,11455,0.9472023844718932,19,12,10,10,10,0.5263157894736842,0.8333333333333334
8371,15463,0.9461030960083008,5,7,5,5,5,1.0,0.7142857142857143
7061,14634,0.8703130483627319,5,7,4,4,4,0.8,0.5714285714285714
1947,11371,0.8974171280860901,9,3,3,3,3,0.3333333333333333,1.0
2721,11897,0.9185727834701538,2,2,2,2,2,1.0,1.0
9546,16104,0.8435991406440735,5,10,1,1,1,0.2,0.1
4223,13979,0.8365654945373535,11,3,0,0,0,0.0,0.0
8014,15311,0.7155402302742004,29,24,19,19,19,0.6551724137931034,0.7916666666666666
1051,11350,0.9254850149154664,9,6,6,6,6,0.6666666666666666,1.0
761,10577,0.9636788368225098,58,50,9,9,9,0.15517241379310345,0.18
9650,16161,0.7631287574768066,8,7,5,5,5,0.625,0.7142857142857143
9755,16214,0.9232594966888428,3,3,3,3,3,1.0,1.0
2427,11715,0.945058047771454,8,9,8,8,8,1.0,0.8888888888888888
7495,18129,0.711306631565094,5,3,0,0,0,0.0,0.0
9406,16029,0.8910252451896667,14,16,14,14,14,1.0,0.875
9572,16098,0.9162256121635436,9,8,1,1,1,0.1111111111111111,0.125
1190,10876,0.9301559925079346,6,7,6,6,6,1.0,0.8571428571428571
4856,13519,0.9186363816261292,7,7,5,5,5,0.7142857142857143,0.7142857142857143
2104,11476,0.8948248624801636,12,7,6,6,6,0.5,0.8571428571428571
3079,12135,0.9015483856201172,7,4,4,4,4,0.5714285714285714,1.0
5103,13625,0.76190584897995,7,3,3,3,3,0.42857142857142855,1.0
7690,12742,0.9569454193115234,19,21,11,11,11,0.5789473684210527,0.5238095238095238
1995,11389,0.9702227115631104,29,21,16,16,16,0.5517241379310345,0.7619047619047619
9239,15888,0.841310441493988,5,3,2,2,2,0.4,0.6666666666666666
596,10482,0.9045706391334534,2,4,2,2,2,1.0,0.5
2647,11840,0.8853495717048645,2,10,2,2,2,1.0,0.2
9747,16215,0.8774449229240417,7,4,2,2,2,0.2857142857142857,0.5
381,10328,0.849960207939148,3,5,3,3,3,1.0,0.6
4103,12872,0.7878434658050537,3,7,2,2,2,0.6666666666666666,0.2857142857142857
921,10687,0.9459887742996216,71,49,22,22,22,0.30985915492957744,0.4489795918367347
7992,15264,0.9999999403953552,4,4,4,4,4,1.0,1.0
9635,16153,0.9139729142189026,16,28,6,6,6,0.375,0.21428571428571427
4215,19874,0.8875033259391785,21,10,0,0,0,0.0,0.0
1628,11223,0.7764172554016113,3,4,3,3,3,1.0,0.75
303,10265,0.8802875280380249,20,8,7,7,7,0.35,0.875
9232,15885,0.88675457239151,16,6,6,6,6,0.375,1.0
3917,12718,0.9982601404190063,7,9,7,7,7,1.0,0.7777777777777778
395,10348,0.9473004937171936,24,14,10,10,10,0.4166666666666667,0.7142857142857143
5955,14106,0.8739066123962402,14,9,6,6,6,0.42857142857142855,0.6666666666666666
8985,15748,0.8568394184112549,5,7,5,5,5,1.0,0.7142857142857143
922,10688,0.9272474050521852,52,31,14,14,14,0.2692307692307692,0.45161290322580644
3198,12213,0.8846690654754639,3,2,2,2,2,0.6666666666666666,1.0
3209,12222,0.8805714845657349,3,4,3,3,3,1.0,0.75
99,10062,0.977868676185608,7,7,7,7,7,1.0,1.0
359,16554,0.9392766952514648,10,11,5,5,5,0.5,0.45454545454545453
492,10402,0.9791720509529114,12,14,10,10,10,0.8333333333333334,0.7142857142857143
1281,10971,0.8816912174224854,5,5,5,5,5,1.0,1.0
3239,12250,0.7988557815551758,10,3,3,3,3,0.3,1.0
2002,11405,0.937838077545166,23,12,5,5,5,0.21739130434782608,0.4166666666666667
3400,12347,0.9229122400283812,10,10,9,9,9,0.9,0.9
4940,13575,0.8543946743011475,4,3,3,3,3,0.75,1.0
7126,14712,0.8717465400695801,2,1,1,1,1,0.5,1.0
3210,12223,0.949990212917328,4,4,4,4,4,1.0,1.0
8089,15354,0.7826337814331055,10,6,3,3,3,0.3,0.5
9366,16006,0.9003518223762512,40,27,24,24,24,0.6,0.8888888888888888
3202,12219,0.916428565979004,2,2,2,2,2,1.0,1.0
6070,15785,0.8917450904846191,11,5,3,3,3,0.2727272727272727,0.6
403,16251,0.9306468963623048,12,7,4,4,4,0.3333333333333333,0.5714285714285714
5572,13851,0.949081540107727,10,3,2,2,2,0.2,0.6666666666666666
100,10063,0.9526060223579408,9,10,7,7,7,0.7777777777777778,0.7
3080,12113,0.968614935874939,126,110,63,63,63,0.5,0.5727272727272728
523,14855,0.8162891268730164,9,4,4,4,4,0.4444444444444444,1.0
7379,13357,0.9195898771286012,18,20,3,3,3,0.16666666666666666,0.15
6696,16067,0.8427616357803345,10,4,2,2,2,0.2,0.5
9948,16361,0.9572782516479492,8,7,7,7,7,0.875,1.0
1759,14423,0.8016102910041809,180,22,12,12,12,0.06666666666666667,0.5454545454545454
3924,12734,0.8451476097106934,8,9,4,4,4,0.5,0.4444444444444444
150,10149,0.8698530197143555,6,3,2,2,2,0.3333333333333333,0.6666666666666666
793,12092,0.94009929895401,39,29,16,16,16,0.41025641025641024,0.5517241379310345
5426,13733,0.8812990188598633,4,11,4,4,4,1.0,0.36363636363636365
8984,15760,0.9152220487594604,5,4,4,4,4,0.8,1.0
9537,16089,0.8823603987693787,1,3,1,1,1,1.0,0.3333333333333333
153,10154,0.9699881672859192,10,11,8,8,8,0.8,0.7272727272727273
2986,12042,0.9201306104660034,2,2,2,2,2,1.0,1.0
914,10661,0.864539623260498,7,5,4,4,4,0.5714285714285714,0.8
3854,12675,0.895106315612793,2,2,2,2,2,1.0,1.0
5918,14052,0.91539067029953,19,12,3,3,3,0.15789473684210525,0.25
3318,12286,0.816502034664154,11,3,3,3,3,0.2727272727272727,1.0
6612,14383,0.8072084784507751,5,6,4,4,4,0.8,0.6666666666666666
880,10668,0.94915771484375,6,31,4,4,4,0.6666666666666666,0.12903225806451613
2414,15263,0.8167939186096191,11,4,4,4,4,0.36363636363636365,1.0
3097,12138,0.9025639891624452,11,12,5,5,5,0.45454545454545453,0.4166666666666667
5590,13841,0.9160930514335632,15,9,8,8,8,0.5333333333333333,0.8888888888888888
5795,13981,0.9376237392425536,6,4,4,4,4,0.6666666666666666,1.0
748,10894,0.9586325883865356,18,52,6,6,6,0.3333333333333333,0.11538461538461539
6571,14351,0.903123676776886,4,3,3,3,3,0.75,1.0
154,10155,0.8634247779846191,12,17,9,9,9,0.75,0.5294117647058824
1197,10869,0.8686936497688293,7,4,2,2,2,0.2857142857142857,0.5
4599,13811,0.9027124047279358,5,12,2,2,2,0.4,0.16666666666666666
8929,15717,0.9186270236968994,3,2,2,2,2,0.6666666666666666,1.0
7524,14879,0.8953666090965271,3,4,3,3,3,1.0,0.75
246,10238,0.8662062883377075,23,9,1,1,1,0.043478260869565216,0.1111111111111111
9904,16296,0.9417237043380736,18,26,18,18,18,1.0,0.6923076923076923
6393,14201,0.8875694870948792,7,5,5,5,5,0.7142857142857143,1.0
8396,15482,0.881819486618042,7,7,4,4,4,0.5714285714285714,0.5714285714285714
6485,14284,0.8773127794265747,4,4,3,3,3,0.75,0.75
1119,10806,0.9585543274879456,20,53,9,9,9,0.45,0.16981132075471697
2460,11739,0.9229798316955566,3,8,2,2,2,0.6666666666666666,0.25
2976,12033,0.9257610440254213,2,2,2,2,2,1.0,1.0
4090,12887,0.9210249781608582,7,7,7,7,7,1.0,1.0
9346,16005,0.9572352766990662,131,69,48,48,48,0.366412213740458,0.6956521739130435
3087,12129,0.8850109577178955,17,10,6,6,6,0.35294117647058826,0.6
7958,15256,0.6705930233001709,9,3,1,1,1,0.1111111111111111,0.3333333333333333
7249,14796,0.931279718875885,14,9,5,5,5,0.35714285714285715,0.5555555555555556
9522,16087,0.9012821316719056,11,5,3,3,3,0.2727272727272727,0.6
4309,17806,0.7027517557144165,14,7,2,2,2,0.14285714285714285,0.2857142857142857
1624,15524,0.7716913223266602,19,5,1,1,1,0.05263157894736842,0.2
4663,13459,0.9260805249214172,8,6,2,2,2,0.25,0.3333333333333333
4752,14440,0.8247750997543335,95,18,9,9,9,0.09473684210526316,0.5
7138,14699,0.9398356080055236,1,1,1,1,1,1.0,1.0
3446,12412,0.8758593797683716,26,30,24,24,24,0.9230769230769231,0.8
1668,11249,0.7654805183410645,5,6,5,5,5,1.0,0.8333333333333334
7128,14691,0.9050382375717164,1,2,1,1,1,1.0,0.5
8670,17978,0.794154167175293,16,2,0,0,0,0.0,0.0
597,10473,0.94692200422287,3,2,2,2,2,0.6666666666666666,1.0
6336,14196,0.8338106870651245,5,4,2,2,2,0.4,0.5
2444,11735,0.9407293796539308,40,27,13,13,13,0.325,0.48148148148148145
9669,16141,0.8271100521087646,10,9,5,5,5,0.5,0.5555555555555556
7905,15636,0.8893396854400635,22,15,3,3,3,0.13636363636363635,0.2
2445,11736,0.9027776718139648,7,8,3,3,3,0.42857142857142855,0.375
9690,16200,0.892920970916748,9,5,5,5,5,0.5555555555555556,1.0
4145,19481,0.8725416660308838,37,6,2,2,2,0.05405405405405406,0.3333333333333333
5121,13640,0.5583742260932922,11,5,2,2,2,0.18181818181818182,0.4
8445,15500,0.909398078918457,16,21,10,10,10,0.625,0.47619047619047616
7194,14757,0.8741310238838196,3,3,3,3,3,1.0,1.0
1032,10751,0.8703594207763672,1,1,1,1,1,1.0,1.0
1159,10855,0.9379552602767944,10,9,8,8,8,0.8,0.8888888888888888
5501,13781,0.8855010271072388,8,9,7,7,7,0.875,0.7777777777777778
3749,12607,0.837603747844696,3,8,2,2,2,0.6666666666666666,0.25
5466,13760,0.932598352432251,7,22,5,5,5,0.7142857142857143,0.22727272727272727
5993,19204,0.859426736831665,93,38,2,2,2,0.021505376344086023,0.05263157894736842
1547,11116,0.8021354675292969,5,3,3,3,3,0.6,1.0
2035,11428,0.8671366572380066,3,6,3,3,3,1.0,0.5
7783,18126,0.8995748162269592,7,16,5,5,5,0.7142857142857143,0.3125
1044,10761,0.9263301491737366,12,6,5,5,5,0.4166666666666667,0.8333333333333334
5467,13761,0.9616692066192628,4,4,4,4,4,1.0,1.0
3689,12561,0.7925035357475281,5,6,3,3,3,0.6,0.5
9136,15884,0.7957955002784729,21,6,6,6,6,0.2857142857142857,1.0
3339,12299,0.9003609418869019,12,14,8,8,8,0.6666666666666666,0.5714285714285714
4615,13401,0.8220762610435486,2,2,1,1,1,0.5,0.5
7149,14727,0.90769761800766,3,3,1,1,1,0.3333333333333333,0.3333333333333333
4526,13323,0.8619174957275391,8,6,4,4,4,0.5,0.6666666666666666
7271,10223,0.8685480356216431,9,13,3,3,3,0.3333333333333333,0.23076923076923078
8332,15415,0.8494683504104614,36,22,12,12,12,0.3333333333333333,0.5454545454545454
8751,15664,0.9091583490371704,6,10,3,3,3,0.5,0.3
9261,15915,0.804755449295044,8,8,6,6,6,0.75,0.75
1003,10728,0.96887868642807,10,18,9,9,9,0.9,0.5
1494,11082,0.9181923866271972,5,7,4,4,4,0.8,0.5714285714285714
5583,13828,0.7334778308868408,6,2,2,2,2,0.3333333333333333,1.0
5836,14008,0.8981567025184631,8,1,1,1,1,0.125,1.0
8898,15719,0.7561068534851074,23,4,4,4,4,0.17391304347826086,1.0
4794,14162,0.9255590438842772,269,40,26,26,26,0.09665427509293681,0.65
8201,15382,0.838189423084259,8,5,5,5,5,0.625,1.0
611,13852,0.8104095458984375,7,31,1,1,1,0.14285714285714285,0.03225806451612903
633,10493,0.7526686191558838,2,2,2,2,2,1.0,1.0
6873,15438,0.7903918027877808,20,4,4,4,4,0.2,1.0
5942,14111,0.9276949167251588,19,25,13,13,13,0.6842105263157895,0.52
8470,15506,0.8674530386924744,12,7,6,6,6,0.5,0.8571428571428571
4297,13212,0.860450804233551,5,3,3,3,3,0.6,1.0
4958,13595,0.7975457310676575,3,2,1,1,1,0.3333333333333333,0.5
6629,14403,0.7936074733734131,40,2,2,2,2,0.05,1.0
2646,11824,0.9180210828781128,2,31,2,2,2,1.0,0.06451612903225806
9293,16482,0.8318068385124207,38,7,1,1,1,0.02631578947368421,0.14285714285714285
7574,11055,0.7811083793640137,23,6,1,1,1,0.043478260869565216,0.16666666666666666
5943,14112,0.8822312951087952,13,21,12,12,12,0.9230769230769231,0.5714285714285714
190,10188,0.9113005995750428,16,5,1,1,1,0.0625,0.2
2151,15036,0.8431816697120667,66,18,17,17,17,0.25757575757575757,0.9444444444444444
6919,14507,0.9029649496078492,7,10,4,4,4,0.5714285714285714,0.4
6091,18785,0.764699399471283,129,2,2,2,2,0.015503875968992248,1.0
8062,15833,0.9312586188316344,16,19,6,6,6,0.375,0.3157894736842105
7090,14654,0.9261736273765564,1,3,1,1,1,1.0,0.3333333333333333
2648,19634,0.9491918087005616,13,72,1,1,1,0.07692307692307693,0.013888888888888888
785,12060,0.6667463183403015,16,6,0,0,0,0.0,0.0
7230,14777,0.8814001083374023,4,6,1,1,1,0.25,0.16666666666666666
51,10029,0.9345964193344116,6,7,6,6,6,1.0,0.8571428571428571
4552,13294,0.9024749398231506,6,12,3,3,3,0.5,0.25
3502,12455,0.8692114353179932,6,9,6,6,6,1.0,0.6666666666666666
7634,14983,0.8921164274215698,4,3,3,3,3,0.75,1.0
8729,15658,0.906277596950531,52,30,21,21,21,0.40384615384615385,0.7
1911,11347,0.9026545286178588,28,9,8,8,8,0.2857142857142857,0.8888888888888888
1098,12407,0.9612805247306824,11,34,6,6,6,0.5454545454545454,0.17647058823529413
8047,15301,0.9025193452835084,20,24,18,18,18,0.9,0.75
6462,14267,0.8108718991279602,3,8,3,3,3,1.0,0.375
861,10657,0.7751259207725525,3,3,3,3,3,1.0,1.0
2129,12738,0.8995883464813232,48,7,4,4,4,0.08333333333333333,0.5714285714285714
4889,16362,0.9223854541778564,37,18,14,14,14,0.3783783783783784,0.7777777777777778
2207,11525,0.7372221946716309,6,4,4,4,4,0.6666666666666666,1.0
5999,19726,0.9699829816818236,136,32,6,6,6,0.04411764705882353,0.1875
9652,16163,0.7219192385673523,23,7,6,6,6,0.2608695652173913,0.8571428571428571
8890,15697,0.9837022423744202,5,8,5,5,5,1.0,0.625
2130,12739,0.8928095102310181,48,7,4,4,4,0.08333333333333333,0.5714285714285714
6396,14178,0.910228669643402,2,2,1,1,1,0.5,0.5
9151,19524,0.8955991864204407,9,12,2,2,2,0.2222222222222222,0.16666666666666666
8051,15307,0.9025193452835084,20,24,18,18,18,0.9,0.75
3465,12429,0.8183061480522156,16,8,4,4,4,0.25,0.5
3792,12644,0.8200899362564087,6,3,3,3,3,0.5,1.0
6419,14198,0.8916057348251343,6,5,5,5,5,0.8333333333333334,1.0
6833,15378,0.948053240776062,239,77,25,25,25,0.10460251046025104,0.3246753246753247
9973,16371,0.9327200055122375,11,11,11,11,11,1.0,1.0
5803,14832,0.9317975044250488,8,4,4,4,4,0.5,1.0
9064,15849,0.8002902269363403,7,3,3,3,3,0.42857142857142855,1.0
890,10513,0.950806200504303,30,17,14,14,14,0.4666666666666667,0.8235294117647058
5105,13627,0.8343928456306458,14,6,5,5,5,0.35714285714285715,0.8333333333333334
9362,16037,0.8202243447303772,18,5,4,4,4,0.2222222222222222,0.8
8024,15289,0.9490774869918824,24,17,9,9,9,0.375,0.5294117647058824
5598,13825,0.8908834457397461,9,2,2,2,2,0.2222222222222222,1.0
1046,10760,0.9459530711174012,10,10,6,6,6,0.6,0.6
2028,11415,0.8175537586212158,6,3,2,2,2,0.3333333333333333,0.6666666666666666
183,10162,0.801128625869751,2,3,1,1,1,0.5,0.3333333333333333
1451,11074,0.8372604846954346,85,16,14,14,14,0.16470588235294117,0.875
4004,12828,0.94910329580307,9,10,9,9,9,1.0,0.9
8863,15715,0.8548625707626343,11,2,2,2,2,0.18181818181818182,1.0
755,18726,0.9037277698516846,13,5,5,5,5,0.38461538461538464,1.0
499,10398,0.9027211666107178,4,2,2,2,2,0.5,1.0
1055,10765,0.8987603187561035,4,5,3,3,3,0.75,0.6
3577,13020,0.923220694065094,36,12,3,3,3,0.08333333333333333,0.25
3908,12711,0.9072006940841676,6,4,2,2,2,0.3333333333333333,0.5
1247,10935,0.6913281679153442,3,4,1,1,1,0.3333333333333333,0.25
377,10292,0.7952714562416077,4,4,3,3,3,0.75,0.75
4758,14458,0.7742359638214111,81,12,6,6,6,0.07407407407407407,0.5
1919,11364,0.8628017902374268,11,5,4,4,4,0.36363636363636365,0.8
2960,12005,0.9229222536087036,3,3,3,3,3,1.0,1.0
8500,15519,0.8656277060508728,7,1,1,1,1,0.14285714285714285,1.0
3200,12215,0.8176685571670532,3,3,2,2,2,0.6666666666666666,0.6666666666666666
3241,12253,0.7675788998603821,7,3,3,3,3,0.42857142857142855,1.0
8528,15209,0.8453366160392761,9,14,1,1,1,0.1111111111111111,0.07142857142857142
6915,14491,0.9600119590759276,90,105,31,31,31,0.34444444444444444,0.29523809523809524
2949,11995,0.9297537803649902,70,63,43,43,43,0.6142857142857143,0.6825396825396826
736,10575,0.9286746978759766,35,25,18,18,18,0.5142857142857142,0.72
2661,11857,0.7386336326599121,3,2,2,2,2,0.6666666666666666,1.0
5720,13908,0.8409719467163086,5,5,5,5,5,1.0,1.0
9016,15786,0.938620388507843,5,3,2,2,2,0.4,0.6666666666666666
306,16769,0.8972364664077759,13,7,3,3,3,0.23076923076923078,0.42857142857142855
1489,11078,0.8943488597869873,3,3,3,3,3,1.0,1.0
7671,14999,0.801791787147522,7,5,3,3,3,0.42857142857142855,0.6
163,10570,0.937584102153778,43,30,17,17,17,0.3953488372093023,0.5666666666666667
2243,11546,0.9181225299835204,5,4,3,3,3,0.6,0.75
5555,13840,0.7924565076828003,12,2,2,2,2,0.16666666666666666,1.0
1712,11272,0.9325716495513916,118,41,19,19,19,0.16101694915254236,0.4634146341463415
629,10485,0.9774280190467834,3,3,3,3,3,1.0,1.0
9200,15872,0.909298062324524,5,5,4,4,4,0.8,0.8
75,10048,0.9329527616500854,23,17,9,9,9,0.391304347826087,0.5294117647058824
7507,14896,0.8699436187744141,6,6,5,5,5,0.8333333333333334,0.8333333333333334
4274,14386,0.8803625106811523,17,8,6,6,6,0.35294117647058826,0.75
3654,12543,0.8513336181640625,23,23,10,10,10,0.43478260869565216,0.43478260869565216
5252,13659,0.920197606086731,92,60,43,43,43,0.4673913043478261,0.7166666666666667
9134,19224,0.8537401556968689,56,37,6,6,6,0.10714285714285714,0.16216216216216217
72,10042,0.8946061134338379,5,6,4,4,4,0.8,0.6666666666666666
1500,11092,0.9494019746780396,10,5,3,3,3,0.3,0.6
1948,11368,0.8708233833312988,8,3,3,3,3,0.375,1.0
6592,14367,0.91936856508255,3,3,3,3,3,1.0,1.0
116,10085,0.99437814950943,6,8,5,5,5,0.8333333333333334,0.625
3067,12108,0.8198696374893188,17,17,13,13,13,0.7647058823529411,0.7647058823529411
654,10663,0.8391717672348022,9,2,2,2,2,0.2222222222222222,1.0
3553,19586,0.9368383884429932,9,21,1,1,1,0.1111111111111111,0.047619047619047616
4691,13478,0.8555424213409424,6,4,4,4,4,0.6666666666666666,1.0
49,10031,0.7868194580078125,6,6,6,6,6,1.0,1.0
7675,15010,0.8830814957618713,3,2,2,2,2,0.6666666666666666,1.0
1250,10953,0.9257726669311525,8,10,8,8,8,1.0,0.8
3576,12479,0.899186372756958,6,3,3,3,3,0.5,1.0
2311,11572,0.7688014507293701,6,9,4,4,4,0.6666666666666666,0.4444444444444444
4089,12884,0.9253461956977844,7,9,7,7,7,1.0,0.7777777777777778
7638,14979,0.8147446513175964,2,3,2,2,2,1.0,0.6666666666666666
8185,15377,0.8411283493041992,4,5,4,4,4,1.0,0.8
3732,12583,0.9375087022781372,8,2,2,2,2,0.25,1.0
2008,11391,0.9408820271492004,7,6,6,6,6,0.8571428571428571,1.0
2970,12031,0.872226357460022,3,3,3,3,3,1.0,1.0
2962,12027,0.8884488344192505,4,3,3,3,3,0.75,1.0
7259,14802,0.9006534814834595,5,3,3,3,3,0.6,1.0
783,12735,0.9775893092155457,67,18,5,5,5,0.07462686567164178,0.2777777777777778
950,10697,0.9077799916267396,3,3,3,3,3,1.0,1.0
6918,14509,0.9241089224815368,32,30,17,17,17,0.53125,0.5666666666666667
6302,19381,0.7128344774246216,77,6,0,0,0,0.0,0.0
4063,12868,0.7903655767440796,10,7,6,6,6,0.6,0.8571428571428571
8883,15684,0.842056155204773,18,1,1,1,1,0.05555555555555555,1.0
1670,11252,0.7654805183410645,5,6,5,5,5,1.0,0.8333333333333334
6469,14274,0.9391506314277648,7,4,3,3,3,0.42857142857142855,0.75
9062,13700,0.7854961156845093,9,16,2,2,2,0.2222222222222222,0.125
3479,12439,0.8827984929084778,3,11,1,1,1,0.3333333333333333,0.09090909090909091
8545,15539,0.952443778514862,18,22,18,18,18,1.0,0.8181818181818182
3733,12584,0.8991538286209106,8,2,2,2,2,0.25,1.0
2009,11392,0.9423837661743164,7,7,7,7,7,1.0,1.0
2178,12067,0.8046910762786865,33,10,5,5,5,0.15151515151515152,0.5
9730,16194,0.8962357044219971,5,3,2,2,2,0.4,0.6666666666666666
23,10014,0.8709895610809326,4,3,3,3,3,0.75,1.0
9935,16334,0.8982362747192383,9,12,9,9,9,1.0,0.75
7541,14902,0.8199756741523743,8,7,6,6,6,0.75,0.8571428571428571
2120,11488,0.884109616279602,58,6,2,2,2,0.034482758620689655,0.3333333333333333
2566,15330,0.8107445240020752,23,5,5,5,5,0.21739130434782608,1.0
7051,14629,0.8044544458389282,1,2,1,1,1,1.0,0.5
1671,11253,0.7654805183410645,5,6,5,5,5,1.0,0.8333333333333334
2652,11843,0.8151807188987732,5,2,2,2,2,0.4,1.0
5953,14128,0.9148317575454712,4,4,2,2,2,0.5,0.5
7122,14689,0.8659329414367676,1,3,1,1,1,1.0,0.3333333333333333
9423,16042,0.8596042394638062,4,5,3,3,3,0.75,0.6
9790,16244,0.8670676350593567,2,2,2,2,2,1.0,1.0
1726,11268,0.9349011778831482,11,11,9,9,9,0.8181818181818182,0.8181818181818182
7192,14753,0.7659647464752197,2,5,2,2,2,1.0,0.4
602,10486,0.9552121162414552,4,6,4,4,4,1.0,0.6666666666666666
5454,12431,0.9228414297103882,7,13,3,3,3,0.42857142857142855,0.23076923076923078
3901,12698,0.7943341732025146,5,4,4,4,4,0.8,1.0
8787,15688,0.8809551000595093,15,4,2,2,2,0.13333333333333333,0.5
3078,12136,0.9015483856201172,7,4,4,4,4,0.5714285714285714,1.0
2888,11301,0.8360194563865662,8,17,7,7,7,0.875,0.4117647058823529
5557,14658,0.8729190826416016,2,2,0,0,0,0.0,0.0
8964,15729,0.921649158000946,4,4,3,3,3,0.75,0.75
3343,12290,0.8877208232879639,12,11,6,6,6,0.5,0.5454545454545454
9898,16307,0.900173544883728,16,9,9,9,9,0.5625,1.0
2136,13768,0.7778284549713135,65,25,6,6,6,0.09230769230769231,0.24
218,10230,0.855747640132904,15,6,3,3,3,0.2,0.5
2140,12081,0.8586359620094299,101,39,27,27,27,0.26732673267326734,0.6923076923076923
1293,13902,0.9154794216156006,17,9,9,9,9,0.5294117647058824,1.0
8195,15403,0.8396481871604919,4,4,2,2,2,0.5,0.5
3710,12577,0.9018908739089966,7,6,2,2,2,0.2857142857142857,0.3333333333333333
3115,12139,0.8845565319061279,7,7,5,5,5,0.7142857142857143,0.7142857142857143
4829,13546,0.8881234526634216,6,7,3,3,3,0.5,0.42857142857142855
7111,14657,0.9230355024337769,3,3,3,3,3,1.0,1.0
9884,16265,0.9942452311515808,9,9,9,9,9,1.0,1.0
6879,15991,0.8107659816741943,7,7,1,1,1,0.14285714285714285,0.14285714285714285
4540,13300,0.9201984405517578,4,4,4,4,4,1.0,1.0
2904,11955,0.865890622138977,5,6,4,4,4,0.8,0.6666666666666666
587,12055,0.7300864458084106,11,2,2,2,2,0.18181818181818182,1.0
9982,16391,0.9892514944076538,12,15,12,12,12,1.0,0.8
8046,15316,0.9025193452835084,20,24,18,18,18,0.9,0.75
4709,13486,0.77288419008255,3,5,3,3,3,1.0,0.6
5565,13816,0.9003848433494568,19,9,9,9,9,0.47368421052631576,1.0
3613,12500,0.8689349889755249,3,7,3,3,3,1.0,0.42857142857142855
531,10439,0.8471397161483765,7,3,3,3,3,0.42857142857142855,1.0
5648,13850,0.9330427050590516,2,3,2,2,2,1.0,0.6666666666666666
7326,14846,0.9450674653053284,12,14,10,10,10,0.8333333333333334,0.7142857142857143
3089,12122,0.8690241575241089,9,12,5,5,5,0.5555555555555556,0.4166666666666667
3870,12687,0.9010894298553468,7,3,2,2,2,0.2857142857142857,0.6666666666666666
9266,15928,0.8764503002166748,5,4,2,2,2,0.4,0.5
6576,14354,0.9223106503486632,11,14,9,9,9,0.8181818181818182,0.6428571428571429
1688,11254,0.90384042263031,1,1,0,0,0,0.0,0.0
7730,15052,0.8208494186401367,46,14,8,8,8,0.17391304347826086,0.5714285714285714
9101,15860,0.8264001607894897,39,13,13,13,13,0.3333333333333333,1.0
7400,14917,0.783084511756897,12,3,2,2,2,0.16666666666666666,0.6666666666666666
1478,11072,0.8376616835594177,6,5,5,5,5,0.8333333333333334,1.0
9819,16256,0.9737959504127502,90,69,60,60,60,0.6666666666666666,0.8695652173913043
5413,13723,0.8928853869438171,9,3,3,3,3,0.3333333333333333,1.0
4675,13465,0.8427020311355591,8,13,5,5,5,0.625,0.38461538461538464
9864,16264,0.9565398693084716,32,33,32,32,32,1.0,0.9696969696969697
5905,14042,0.7130700945854187,14,8,2,2,2,0.14285714285714285,0.25
658,10515,0.9022660255432128,12,7,7,7,7,0.5833333333333334,1.0
7581,14928,0.8767966032028198,5,6,3,3,3,0.6,0.5
2589,11777,0.8977046012878418,12,7,5,5,5,0.4166666666666667,0.7142857142857143
9192,15871,0.9535261988639832,21,12,10,10,10,0.47619047619047616,0.8333333333333334
2406,11692,0.9001128077507019,11,7,7,7,7,0.6363636363636364,1.0
3128,12171,0.8926205635070801,14,8,6,6,6,0.42857142857142855,0.75
5793,13980,0.8890822529792786,5,5,4,4,4,0.8,0.8
7024,14602,0.9406287670135498,10,58,5,5,5,0.5,0.08620689655172414
7841,15153,0.8156477808952332,26,6,5,5,5,0.19230769230769232,0.8333333333333334
9812,16259,0.8642827272415161,46,32,29,29,29,0.6304347826086957,0.90625
