First Index,Second Index,Similarity,Total Neighbors a,Total Neighbors a_star,Matching Neighbor Pairs,total_b,total_b_star,b / a_neigh,b_star / a_star_neigh
8904,18228,0.87151038646698,10,9,2,2,2,0.2,0.2222222
8916,18239,0.951793611049652,15,13,5,5,5,0.3333333,0.3846154
821,9892,0.9036310911178588,14,5,3,3,3,0.2142857,0.6
2369,11416,0.9311466813087464,25,24,12,12,12,0.48,0.5
2668,11749,0.869537353515625,2,2,2,2,2,1.0,1.0
1661,10692,0.9631232023239136,3,4,2,2,2,0.6666667,0.5
2987,12103,0.9072900414466858,6,5,2,2,2,0.3333333,0.4
178,9297,0.8761250972747803,21,15,10,10,10,0.4761905,0.6666667
1952,10984,0.964893102645874,2,3,0,0,0,0.0,0.0
851,9920,0.8434882164001465,21,19,6,6,6,0.2857143,0.3157895
4157,13303,0.9759938716888428,6,5,2,2,2,0.3333333,0.4
241,9353,0.914443016052246,2,3,2,2,2,1.0,0.6666667
1354,10391,0.9113396406173706,24,19,5,5,5,0.2083333,0.2631579
4507,13681,0.9743184447288512,2,2,1,1,1,0.5,0.5
1594,10638,0.9692147970199584,17,14,8,8,8,0.4705882,0.5714286
6047,15238,0.9730948209762572,21,20,17,17,17,0.8095238,0.85
7846,17098,0.9185115098953248,7,7,2,2,2,0.2857143,0.2857143
4611,13775,0.9097143411636353,3,5,1,1,1,0.3333333,0.2
8959,18285,0.9823343753814696,2,2,1,1,1,0.5,0.5
7437,16670,0.9737088680267334,17,10,5,5,5,0.2941176,0.5
5069,14244,0.8856555223464966,3,2,0,0,0,0.0,0.0
1635,10675,0.9378545880317688,23,24,13,13,13,0.5652174,0.5416667
1254,10309,0.97405606508255,25,27,12,12,12,0.48,0.4444444
3940,13081,0.9226737022399902,5,13,2,2,2,0.4,0.1538462
1798,10818,0.9081693887710572,2,2,1,1,1,0.5,0.5
5791,14988,0.9504902362823486,20,25,15,15,15,0.75,0.6
5563,14752,0.952977180480957,13,9,3,3,3,0.2307692,0.3333333
4570,13742,0.9664140939712524,12,9,4,4,4,0.3333333,0.4444444
3995,13133,0.2656007409095764,2,6,2,2,2,1.0,0.3333333
8016,17285,0.9388794898986816,21,11,9,9,9,0.4285714,0.8181818
5115,14296,0.9621087312698364,6,7,1,1,1,0.1666667,0.1428571
4194,13342,0.9226796627044678,15,12,6,6,6,0.4,0.5
6392,15622,0.9325182437896729,43,29,19,19,19,0.4418605,0.6551724
1032,10089,0.9116486310958862,6,5,3,3,3,0.5,0.6
3965,13110,0.9566930532455444,34,27,15,15,15,0.4411765,0.5555556
7651,16900,0.9249927997589112,10,13,4,4,4,0.4,0.3076923
6824,16039,0.9641296863555908,4,5,2,2,2,0.5,0.4
510,9604,0.980376124382019,7,6,4,4,4,0.5714286,0.6666667
8682,17985,0.9334728121757508,2,2,0,0,0,0.0,0.0
1021,10079,0.8955395221710205,6,6,3,3,3,0.5,0.5
2542,11586,0.9797635078430176,13,11,6,6,6,0.4615385,0.5454545
6493,15710,0.8594119548797607,7,9,3,3,3,0.4285714,0.3333333
6204,15427,0.9746358394622804,3,2,2,2,2,0.6666667,1.0
3862,12990,0.8391548991203308,7,4,1,1,1,0.1428571,0.25
6648,15849,0.9082762598991394,3,3,2,2,2,0.6666667,0.6666667
8262,17547,0.867242693901062,52,34,12,12,12,0.2307692,0.3529412
3641,12762,0.6998736262321472,3,3,1,1,1,0.3333333,0.3333333
34,9122,0.91632479429245,5,9,0,0,0,0.0,0.0
7573,16836,0.6383928060531616,17,19,8,8,8,0.4705882,0.4210526
1993,11034,0.9506826996803284,3,9,3,3,3,1.0,0.3333333
8045,17320,0.9048466682434082,16,17,5,5,5,0.3125,0.2941176
8612,17925,0.6918018460273743,33,40,22,22,22,0.6666667,0.55
3851,12980,0.8864062428474426,11,7,4,4,4,0.3636364,0.5714286
5511,14682,0.9366971850395204,35,28,18,18,18,0.5142857,0.6428571
7617,16879,0.9825155735015868,4,4,1,1,1,0.25,0.25
7709,16962,0.9285148978233336,18,13,7,7,7,0.3888889,0.5384615
6702,15905,0.8800365328788757,4,5,3,3,3,0.75,0.6
6968,16204,0.8606194257736206,17,20,6,6,6,0.3529412,0.3
7488,16734,0.8323007822036743,20,17,8,8,8,0.4,0.4705882
2847,11934,0.9583720564842224,19,10,2,2,2,0.1052632,0.2
2925,12033,0.9632785320281982,28,28,12,12,12,0.4285714,0.4285714
1498,10539,0.2704940438270569,10,10,5,5,5,0.5,0.5
1553,10591,0.9283187985420228,6,3,2,2,2,0.3333333,0.6666667
699,9776,0.9427741765975952,46,33,22,22,22,0.4782609,0.6666667
1124,10185,0.9556928873062134,8,9,5,5,5,0.625,0.5555556
743,9819,0.9730174541473388,4,3,1,1,1,0.25,0.3333333
2291,11343,0.9273850917816162,14,12,0,0,0,0.0,0.0
7503,16749,0.9249534606933594,36,36,15,15,15,0.4166667,0.4166667
7702,16958,0.8822676539421082,2,4,0,0,0,0.0,0.0
1335,10368,0.9739652872085572,11,4,2,2,2,0.1818182,0.5
2343,11390,0.9925037622451782,4,5,3,3,3,0.75,0.6
7107,16340,0.9029188752174376,18,18,8,8,8,0.4444444,0.4444444
3353,12452,0.9697917699813844,6,6,3,3,3,0.5,0.5
7374,16604,0.958171844482422,3,2,1,1,1,0.3333333,0.5
8501,17806,0.9917728304862976,2,2,1,1,1,0.5,0.5
1186,10245,0.9549857974052428,15,10,5,5,5,0.3333333,0.5
813,9883,0.8050892949104309,8,3,1,1,1,0.125,0.3333333
8332,17619,0.82867431640625,2,2,0,0,0,0.0,0.0
1305,10345,0.9312326908111572,2,3,1,1,1,0.5,0.3333333
1357,10392,0.9595199227333068,4,2,1,1,1,0.25,0.5
7108,16341,0.8699183464050293,16,12,8,8,8,0.5,0.6666667
5540,14722,0.8847854137420654,13,11,3,3,3,0.2307692,0.2727273
225,9340,0.8330935835838318,35,23,21,21,21,0.6,0.9130435
1306,10346,0.8269702196121216,15,15,5,5,5,0.3333333,0.3333333
7378,16610,0.94423907995224,47,38,29,29,29,0.6170213,0.7631579
8505,17812,0.9288530945777892,3,5,1,1,1,0.3333333,0.2
6258,15496,0.9226840734481812,3,7,0,0,0,0.0,0.0
898,9963,0.8618395328521729,37,35,12,12,12,0.3243243,0.3428571
336,9436,0.9843225479125975,7,7,1,1,1,0.1428571,0.1428571
928,9985,0.9023295044898988,44,26,15,15,15,0.3409091,0.5769231
3367,12471,0.8995352983474731,6,5,2,2,2,0.3333333,0.4
3526,12644,0.921596109867096,12,11,3,3,3,0.25,0.2727273
2767,11838,0.942786455154419,7,5,2,2,2,0.2857143,0.4
6373,15599,0.9690378904342652,6,3,2,2,2,0.3333333,0.6666667
6780,15986,0.6561571359634399,13,9,6,6,6,0.4615385,0.6666667
1420,10453,0.9093424081802368,10,14,2,2,2,0.2,0.1428571
2110,11159,0.9459621906280518,16,21,8,8,8,0.5,0.3809524
3289,12408,0.9575164914131165,2,3,2,2,2,1.0,0.6666667
6443,15663,0.957951545715332,6,8,1,1,1,0.1666667,0.125
7182,16411,0.9424998760223388,16,14,9,9,9,0.5625,0.6428571
3049,12167,0.6409025192260742,19,13,8,8,8,0.4210526,0.6153846
9040,18357,0.9661993980407716,10,11,6,6,6,0.6,0.5454545
1793,10814,0.8301428556442261,3,5,1,1,1,0.3333333,0.2
3220,12314,0.9559619426727296,4,2,2,2,2,0.5,1.0
4358,13525,0.9429467916488647,4,2,2,2,2,0.5,1.0
7831,17085,0.9453469514846802,15,14,7,7,7,0.4666667,0.5
8011,17281,0.9945472478866576,5,4,0,0,0,0.0,0.0
3411,12519,0.9268032312393188,32,25,16,16,16,0.5,0.64
8970,18298,0.8730038404464722,9,7,3,3,3,0.3333333,0.4285714
3430,12532,0.8724076747894287,9,9,3,3,3,0.3333333,0.3333333
6355,15586,0.9279450178146362,5,3,1,1,1,0.2,0.3333333
2394,11448,0.9848873615264891,7,3,2,2,2,0.2857143,0.6666667
2741,11821,0.9542790055274964,7,8,6,6,6,0.8571429,0.75
5620,14808,0.9749403595924376,4,6,4,4,4,1.0,0.6666667
2806,11887,0.9819545745849608,3,3,1,1,1,0.3333333,0.3333333
9011,18335,0.9462801218032836,15,14,7,7,7,0.4666667,0.5
1449,10488,0.9818017482757568,9,5,4,4,4,0.4444444,0.8
2228,11272,0.9863590002059937,11,9,4,4,4,0.3636364,0.4444444
3415,12525,0.9659388065338136,26,19,4,4,4,0.1538462,0.2105263
2427,11481,0.9415628910064696,10,9,3,3,3,0.3,0.3333333
4784,13934,0.955177903175354,19,21,10,10,10,0.5263158,0.4761905
9076,18400,0.9688236713409424,10,8,5,5,5,0.5,0.625
2957,12061,0.9314682483673096,11,6,3,3,3,0.2727273,0.5
8848,18164,0.9063897132873536,50,32,13,13,13,0.26,0.40625
4075,13214,0.9057706594467164,8,9,3,3,3,0.375,0.3333333
7472,16715,0.9602499008178712,3,2,1,1,1,0.3333333,0.5
7612,16875,0.9700602293014526,7,8,5,5,5,0.7142857,0.625
4057,13196,0.9776178598403932,8,7,2,2,2,0.25,0.2857143
1914,10937,0.9891117215156556,7,5,3,3,3,0.4285714,0.6
5679,14871,0.947425127029419,7,5,0,0,0,0.0,0.0
8103,17377,0.9636220335960388,8,7,4,4,4,0.5,0.5714286
3702,12824,0.977692723274231,3,2,1,1,1,0.3333333,0.5
3869,13001,0.9663296341896056,25,22,12,12,12,0.48,0.5454545
8442,17746,0.9089514017105104,10,7,3,3,3,0.3,0.4285714
8314,17597,0.7865936160087585,26,24,11,11,11,0.4230769,0.4583333
2014,11060,0.9290189743041992,36,38,23,23,23,0.6388889,0.6052632
7694,16949,0.9673576354980468,6,4,3,3,3,0.5,0.75
6247,15477,0.9766250848770142,4,2,1,1,1,0.25,0.5
7010,16253,0.8999884128570557,6,4,1,1,1,0.1666667,0.25
2357,11399,0.8564897775650024,7,6,2,2,2,0.2857143,0.3333333
7509,16760,0.9038523435592652,31,13,8,8,8,0.2580645,0.6153846
768,9843,0.8356570601463318,5,9,4,4,4,0.8,0.4444444
179,9299,0.935249388217926,20,11,4,4,4,0.2,0.3636364
266,9367,0.95065838098526,7,10,5,5,5,0.7142857,0.5
1733,10754,0.9472750425338744,10,11,4,4,4,0.4,0.3636364
7520,16769,0.959494411945343,6,7,4,4,4,0.6666667,0.5714286
4905,14057,0.3321297764778137,19,18,10,10,10,0.5263158,0.5555556
8917,18240,0.8931993246078491,7,5,3,3,3,0.4285714,0.6
8497,17803,0.8021758794784546,19,10,5,5,5,0.2631579,0.5
5702,14895,0.8407299518585205,5,5,4,4,4,0.8,0.8
2069,11117,0.9191136360168456,5,7,1,1,1,0.2,0.1428571
1233,10287,0.8922808170318604,14,8,5,5,5,0.3571429,0.625
7752,17011,0.968900740146637,6,10,3,3,3,0.5,0.3
2412,11456,0.7310163974761963,9,7,5,5,5,0.5555556,0.7142857
383,9479,0.932198166847229,3,2,1,1,1,0.3333333,0.5
8822,18124,0.8470712304115295,8,8,4,4,4,0.5,0.5
2762,11834,0.9348102807998656,12,11,5,5,5,0.4166667,0.4545455
3001,12116,0.8852909803390503,6,7,3,3,3,0.5,0.4285714
1726,10750,0.938904881477356,4,5,0,0,0,0.0,0.0
1799,10820,0.899055004119873,13,10,1,1,1,0.0769231,0.1
2865,11963,0.9335214495658876,6,4,2,2,2,0.3333333,0.5
7826,17082,0.9823800921440125,4,3,3,3,3,0.75,1.0
384,9480,0.9576061367988586,12,3,1,1,1,0.0833333,0.3333333
6038,15231,0.964697003364563,17,24,15,15,15,0.8823529,0.625
2684,11771,0.941975235939026,3,6,1,1,1,0.3333333,0.1666667
8224,17500,0.9791886806488036,5,4,2,2,2,0.4,0.5
2744,11822,0.913960874080658,9,11,5,5,5,0.5555556,0.4545455
5470,14630,0.8868010640144348,3,4,1,1,1,0.3333333,0.25
7417,16654,1.0000001192092896,3,4,3,3,3,1.0,0.75
8526,17838,0.8950222730636597,25,15,12,12,12,0.48,0.8
4173,13325,0.8948209285736084,3,4,2,2,2,0.6666667,0.5
1430,10464,0.9637449979782104,9,11,3,3,3,0.3333333,0.2727273
8976,18303,0.9077719449996948,10,9,6,6,6,0.6,0.6666667
949,10011,0.9668077230453492,5,11,1,1,1,0.2,0.0909091
5583,14772,0.9161882996559144,7,10,4,4,4,0.5714286,0.4
2788,11864,0.926201581954956,20,12,11,11,11,0.55,0.9166667
4942,14101,0.9493135809898376,17,18,7,7,7,0.4117647,0.3888889
6513,15725,0.8635290861129761,19,14,8,8,8,0.4210526,0.5714286
971,10035,0.9368598461151124,6,2,2,2,2,0.3333333,1.0
3478,12576,0.9770426750183104,2,2,1,1,1,0.5,0.5
3577,12698,0.9028705954551696,4,3,1,1,1,0.25,0.3333333
5256,14413,0.9673269987106324,7,4,1,1,1,0.1428571,0.25
3849,12977,0.9744638800621032,14,11,5,5,5,0.3571429,0.4545455
2614,11684,0.9675859212875366,3,6,3,3,3,1.0,0.5
5587,14778,0.9350396394729614,14,10,3,3,3,0.2142857,0.3
5359,14505,0.9200423955917358,8,7,5,5,5,0.625,0.7142857
3639,12758,0.961581528186798,3,8,0,0,0,0.0,0.0
483,9579,0.9681594371795654,6,4,2,2,2,0.3333333,0.5
1995,11037,0.7608343362808228,16,18,8,8,8,0.5,0.4444444
4968,14131,0.9549187421798706,6,3,1,1,1,0.1666667,0.3333333
553,9643,0.9024701714515686,21,15,8,8,8,0.3809524,0.5333333
3253,12350,0.9325661659240724,9,11,4,4,4,0.4444444,0.3636364
8644,17956,0.9134311676025392,10,9,4,4,4,0.4,0.4444444
6122,15323,0.9696284532546996,4,2,0,0,0,0.0,0.0
5403,14553,0.926410973072052,11,5,1,1,1,0.0909091,0.2
2508,11558,0.9249643683433532,18,17,9,9,9,0.5,0.5294118
8368,17643,0.9614689946174622,10,12,4,4,4,0.4,0.3333333
6852,16071,0.6052305698394775,9,9,5,5,5,0.5555556,0.5555556
6111,15313,0.9792027473449708,3,2,1,1,1,0.3333333,0.5
1122,10181,0.9724940061569214,11,5,1,1,1,0.0909091,0.2
5436,14586,0.949829638004303,8,10,5,5,5,0.625,0.5
8309,17593,0.9598065614700316,29,16,3,3,3,0.1034483,0.1875
1322,10355,0.9223932027816772,22,12,4,4,4,0.1818182,0.3333333
7294,16532,0.9566187262535096,6,8,3,3,3,0.5,0.375
7668,16922,0.8974065780639648,4,2,1,1,1,0.25,0.5
4867,14020,0.8535410165786743,20,15,12,12,12,0.6,0.8
3267,12369,0.8550196290016174,46,25,18,18,18,0.3913043,0.72
2053,11099,0.940210223197937,10,10,6,6,6,0.6,0.6
3879,13013,0.9856953620910645,2,2,1,1,1,0.5,0.5
272,9373,0.969140648841858,6,11,3,3,3,0.5,0.2727273
4999,14176,0.9489521980285645,21,29,15,15,15,0.7142857,0.5172414
5966,15160,0.9258468151092528,6,2,0,0,0,0.0,0.0
6745,15944,0.940122127532959,4,4,2,2,2,0.5,0.5
6853,16072,0.9726162552833556,5,9,3,3,3,0.6,0.3333333
4457,13627,0.9791743159294128,3,2,1,1,1,0.3333333,0.5
2344,11391,0.8510424494743347,2,5,1,1,1,0.5,0.2
7712,16965,0.9674651622772216,10,2,2,2,2,0.2,1.0
6136,15342,0.9605054259300232,8,3,2,2,2,0.25,0.6666667
7324,16560,0.9309467077255248,5,4,4,4,4,0.8,1.0
3502,12617,0.9240577220916748,15,13,4,4,4,0.2666667,0.3076923
8629,17948,0.9677228331565856,5,2,1,1,1,0.2,0.5
7387,16616,0.9056584239006042,4,4,1,1,1,0.25,0.25
4132,13278,0.9545437693595886,5,11,3,3,3,0.6,0.2727273
7077,16310,0.7876216769218445,12,15,5,5,5,0.4166667,0.3333333
1296,10338,0.9415491223335266,5,4,0,0,0,0.0,0.0
1729,10751,0.9183558821678162,22,12,6,6,6,0.2727273,0.5
3922,13059,0.9634732007980348,42,36,18,18,18,0.4285714,0.5
727,9809,0.9285565614700316,32,52,27,27,27,0.84375,0.5192308
4912,14063,0.930979073047638,2,5,1,1,1,0.5,0.2
3366,12469,0.956551432609558,5,2,0,0,0,0.0,0.0
7398,16630,0.8957926034927368,4,2,1,1,1,0.25,0.5
8389,17679,0.8777133226394653,5,5,1,1,1,0.2,0.2
208,9329,0.7039506435394287,6,5,2,2,2,0.3333333,0.4
6542,15742,0.9422333240509032,5,2,2,2,2,0.4,1.0
2068,11119,0.8983409404754639,9,5,2,2,2,0.2222222,0.4
1281,10331,0.8720310926437378,6,8,3,3,3,0.5,0.375
1588,10631,0.9383927583694458,6,2,1,1,1,0.1666667,0.5
6553,15751,0.8266187906265259,11,6,3,3,3,0.2727273,0.5
1360,10395,0.8165124654769897,8,5,3,3,3,0.375,0.6
1252,10304,0.9601632356643676,3,3,1,1,1,0.3333333,0.3333333
2327,11379,0.903390645980835,10,7,4,4,4,0.4,0.5714286
7140,16371,0.9454687833786012,28,31,12,12,12,0.4285714,0.3870968
1651,10687,0.960660994052887,8,4,4,4,4,0.5,1.0
8131,17420,0.9674997329711914,13,8,4,4,4,0.3076923,0.5
1603,10647,0.9334161281585692,4,4,1,1,1,0.25,0.25
6335,15565,0.901708483695984,21,14,4,4,4,0.1904762,0.2857143
6375,15601,0.9680231809616088,11,8,3,3,3,0.2727273,0.375
849,9919,0.9422380328178406,3,4,3,3,3,1.0,0.75
1282,10332,0.963347554206848,2,2,2,2,2,1.0,1.0
6543,15743,0.9457749724388124,2,2,2,2,2,1.0,1.0
6575,15775,0.9157171249389648,15,8,5,5,5,0.3333333,0.625
6527,15735,0.964676320552826,4,12,2,2,2,0.5,0.1666667
3568,12688,0.839447021484375,12,6,1,1,1,0.0833333,0.1666667
6194,15409,0.8987210988998413,61,33,24,24,24,0.3934426,0.7272727
8393,17685,0.956136167049408,2,5,0,0,0,0.0,0.0
912,9975,0.986565113067627,5,4,3,3,3,0.6,0.75
2226,11269,0.9074900150299072,78,59,46,46,46,0.5897436,0.779661
8971,18299,0.8951180577278137,11,16,5,5,5,0.4545455,0.3125
4657,13814,0.9197576642036438,12,7,3,3,3,0.25,0.4285714
7424,16660,0.9414076209068298,2,4,0,0,0,0.0,0.0
6489,15708,0.9518157243728638,14,16,10,10,10,0.7142857,0.625
1447,10484,0.9102662801742554,9,14,2,2,2,0.2222222,0.1428571
2474,11519,0.9647969007492064,9,5,3,3,3,0.3333333,0.6
3206,12308,0.7929350733757019,36,37,20,20,20,0.5555556,0.5405405
5240,14400,0.9697935581207277,5,7,2,2,2,0.4,0.2857143
8972,18300,0.9587852954864502,2,6,1,1,1,0.5,0.1666667
9053,18374,0.9695493578910828,26,27,7,7,7,0.2692308,0.2592593
2238,11279,0.6538565158843994,3,6,2,2,2,0.6666667,0.3333333
8404,17699,0.9774130582809448,11,5,2,2,2,0.1818182,0.4
4723,13881,0.9508879780769348,7,13,4,4,4,0.5714286,0.3076923
1869,10887,0.9414697885513306,31,40,17,17,17,0.5483871,0.425
5113,14295,0.9586410522460938,19,22,8,8,8,0.4210526,0.3636364
5366,14512,0.94805908203125,2,2,0,0,0,0.0,0.0
7907,17158,0.9884654879570008,4,4,3,3,3,0.75,0.75
1030,10088,0.8569185733795166,58,54,37,37,37,0.637931,0.6851852
4044,13183,0.3735328912734985,8,20,6,6,6,0.75,0.3
2809,11890,0.9696165323257446,11,10,7,7,7,0.6363636,0.7
7633,16891,0.933818221092224,8,4,2,2,2,0.25,0.5
6973,16207,0.8243790864944458,4,3,1,1,1,0.25,0.3333333
7611,16872,0.9507822394371032,16,11,3,3,3,0.1875,0.2727273
3650,12771,0.9537535309791564,30,12,7,7,7,0.2333333,0.5833333
4077,13216,0.9044896960258484,6,2,2,2,2,0.3333333,1.0
8323,17603,0.9777563810348512,10,11,5,5,5,0.5,0.4545455
2015,11062,0.9431508779525756,13,7,3,3,3,0.2307692,0.4285714
6066,15273,0.8373242616653442,10,14,2,2,2,0.2,0.1428571
4272,13428,0.9037096500396729,3,2,2,2,2,0.6666667,1.0
8463,17762,0.9493544101715088,8,18,6,6,6,0.75,0.3333333
656,9739,0.9411715865135192,9,7,4,4,4,0.4444444,0.5714286
7696,16952,0.9826038479804992,7,6,2,2,2,0.2857143,0.3333333
8635,17954,0.9541434645652772,4,2,1,1,1,0.25,0.5
8614,17931,0.9552575945854188,3,3,1,1,1,0.3333333,0.3333333
286,9382,0.9852068424224854,5,3,0,0,0,0.0,0.0
1547,10584,0.9496623873710632,7,15,2,2,2,0.2857143,0.1333333
7718,16970,0.970679521560669,32,23,15,15,15,0.46875,0.6521739
6252,15485,0.9809057712554932,12,10,9,9,9,0.75,0.9
4464,13634,0.9548162221908568,13,13,4,4,4,0.3076923,0.3076923
2569,11620,0.957870364189148,5,8,2,2,2,0.4,0.25
729,9808,0.9603747129440308,8,13,3,3,3,0.375,0.2307692
6711,15919,0.9612151384353638,18,15,10,10,10,0.5555556,0.6666667
6730,15932,0.9060251712799072,6,6,0,0,0,0.0,0.0
800,9868,0.9822297692298888,3,3,1,1,1,0.3333333,0.3333333
2133,11175,0.9857982993125916,14,7,4,4,4,0.2857143,0.5714286
7024,16266,0.9474749565124512,12,3,3,3,3,0.25,1.0
268,9369,0.8451904654502869,5,4,2,2,2,0.4,0.5
4475,13648,0.9612572193145752,2,3,2,2,2,1.0,0.6666667
1946,10976,0.9826542139053344,4,5,2,2,2,0.5,0.4
7073,16307,0.9278677701950072,6,6,2,2,2,0.3333333,0.3333333
6326,15555,0.9138228893280028,7,5,2,2,2,0.2857143,0.4
4478,13653,0.8939235806465149,3,2,1,1,1,0.3333333,0.5
4559,13727,0.975961446762085,2,4,1,1,1,0.5,0.25
844,9916,0.8791252970695496,5,2,0,0,0,0.0,0.0
6884,16111,0.90558123588562,30,19,15,15,15,0.5,0.7894737
1836,10844,0.847724437713623,12,29,7,7,7,0.5833333,0.2413793
4129,13276,0.9639814496040344,16,21,8,8,8,0.5,0.3809524
855,9925,0.9665988087654114,5,4,3,3,3,0.6,0.75
4161,13308,0.9372304677963256,3,4,1,1,1,0.3333333,0.25
915,9976,0.980017900466919,8,9,5,5,5,0.625,0.5555556
1847,10853,0.971038818359375,8,7,5,5,5,0.625,0.7142857
4309,13472,0.9300922155380248,77,69,31,31,31,0.4025974,0.4492754
6168,15383,0.9255986213684082,3,4,0,0,0,0.0,0.0
6286,15518,0.9757348299026488,5,2,0,0,0,0.0,0.0
4560,13728,0.944761037826538,14,13,9,9,9,0.6428571,0.6923077
5332,14473,0.9521932005882264,16,16,11,11,11,0.6875,0.6875
7158,16387,0.819168210029602,12,10,5,5,5,0.4166667,0.5
7150,16383,0.7579193711280823,7,8,3,3,3,0.4285714,0.375
8536,17845,0.9628281593322754,6,3,2,2,2,0.3333333,0.6666667
4922,14080,0.964377760887146,7,4,3,3,3,0.4285714,0.75
5073,14249,0.8882995843887329,25,21,9,9,9,0.36,0.4285714
2587,11651,0.943511962890625,3,7,3,3,3,1.0,0.4285714
8019,17289,0.9591251611709596,22,7,2,2,2,0.0909091,0.2857143
8554,17862,0.8678188323974609,7,5,1,1,1,0.1428571,0.2
3479,12578,0.5926337838172913,20,9,6,6,6,0.3,0.6666667
3785,12913,0.8340555429458618,13,11,6,6,6,0.4615385,0.5454545
6371,15598,0.9379408359527588,10,9,4,4,4,0.4,0.4444444
2757,11833,0.9563519358634948,10,8,4,4,4,0.4,0.5
5604,14788,0.954621195793152,21,19,8,8,8,0.3809524,0.4210526
2749,11829,0.8947345018386841,14,6,5,5,5,0.3571429,0.8333333
6929,16154,0.903725266456604,18,15,5,5,5,0.2777778,0.3333333
4748,13900,0.9192473888397216,6,4,1,1,1,0.1666667,0.25
408,9506,0.97249573469162,8,3,1,1,1,0.125,0.3333333
7869,17121,0.9744951725006104,9,8,5,5,5,0.5555556,0.625
2867,11970,0.9518353343009948,11,11,6,6,6,0.5454545,0.5454545
6496,15714,0.9748842120170592,3,4,2,2,2,0.6666667,0.5
3210,12309,0.9713391661643982,5,4,2,2,2,0.4,0.5
1443,10481,0.9358576536178588,5,4,1,1,1,0.2,0.25
5629,14817,0.9701132774353028,6,5,3,3,3,0.5,0.6
6943,16174,0.92709618806839,11,9,4,4,4,0.3636364,0.4444444
5168,14342,0.7123948335647583,49,36,21,21,21,0.4285714,0.5833333
1014,10075,0.895663321018219,39,22,17,17,17,0.4358974,0.7727273
4360,13531,0.9615803360939026,49,22,19,19,19,0.3877551,0.8636364
6946,16179,0.9635720252990724,12,13,7,7,7,0.5833333,0.5384615
8241,17523,0.9586684107780457,5,5,3,3,3,0.6,0.6
5191,14362,0.8936360478401184,32,26,16,16,16,0.5,0.6153846
7552,16812,0.911780059337616,2,2,0,0,0,0.0,0.0
604,9682,0.9693422317504884,5,3,1,1,1,0.2,0.3333333
3083,12204,0.9418917298316956,67,35,21,21,21,0.3134328,0.6
5169,14343,0.9685481786727904,6,6,3,3,3,0.5,0.5
9082,18404,0.9605363011360168,12,3,2,2,2,0.1666667,0.6666667
566,9655,0.9484447836875916,4,2,1,1,1,0.25,0.5
116,9226,0.9480891823768616,7,7,1,1,1,0.1428571,0.1428571
4084,13223,0.8545041680335999,29,35,18,18,18,0.6206897,0.5142857
7637,16892,0.9432048797607422,11,11,2,2,2,0.1818182,0.1818182
7629,16888,0.9427587985992432,15,14,3,3,3,0.2,0.2142857
996,10062,0.9392385482788086,45,36,15,15,15,0.3333333,0.4166667
4423,13592,0.99018132686615,2,3,2,2,2,1.0,0.6666667
467,9569,0.8955835103988647,19,18,4,4,4,0.2105263,0.2222222
6121,15320,0.914134919643402,11,10,3,3,3,0.2727273,0.3
6980,16213,0.9163464307785034,14,6,5,5,5,0.3571429,0.8333333
6113,15316,0.916977047920227,5,5,3,3,3,0.6,0.6
6212,15438,0.92259418964386,37,21,10,10,10,0.2702703,0.4761905
8267,17553,0.9306234121322632,3,2,0,0,0,0.0,0.0
3877,13009,0.9420270323753356,3,8,3,3,3,1.0,0.375
4984,14153,0.9794103503227234,8,4,3,3,3,0.375,0.75
3269,12372,0.9757826328277588,15,10,8,8,8,0.5333333,0.8
4456,13625,0.8033218383789062,6,3,3,3,3,0.5,1.0
2649,11724,0.9230024814605712,31,28,14,14,14,0.4516129,0.5
8860,18183,0.9817285537719728,13,8,5,5,5,0.3846154,0.625
1121,10178,0.8864401578903198,6,6,3,3,3,0.5,0.5
39,9127,0.9541014432907104,5,4,2,2,2,0.4,0.5
5526,14701,0.9423161745071412,34,27,18,18,18,0.5294118,0.6666667
8352,17633,0.9335171580314636,19,22,11,11,11,0.5789474,0.5
290,9383,0.9413297176361084,42,35,20,20,20,0.4761905,0.5714286
1136,10194,0.9637842178344728,18,5,2,2,2,0.1111111,0.4
7536,16781,0.9561838507652284,18,12,10,10,10,0.5555556,0.8333333
5909,15113,0.9641344547271729,2,4,2,2,2,1.0,0.5
8922,18243,0.8439809679985046,37,32,21,21,21,0.5675676,0.65625
3501,12614,0.9736394882202148,9,4,1,1,1,0.1111111,0.25
1687,10711,0.9644353985786438,30,31,15,15,15,0.5,0.483871
3924,13062,0.9675835371017456,17,13,9,9,9,0.5294118,0.6923077
7057,16294,0.9453246593475342,15,18,8,8,8,0.5333333,0.4444444
8716,18031,0.9570811986923218,15,18,7,7,7,0.4666667,0.3888889
3523,12638,0.8059414029121399,19,16,8,8,8,0.4210526,0.5
4914,14066,0.9873030185699464,4,4,2,2,2,0.5,0.5
4533,13700,0.9672821164131165,23,10,8,8,8,0.3478261,0.8
726,9806,0.9494339227676392,2,2,1,1,1,0.5,0.5
1712,10740,0.9620152115821838,4,2,0,0,0,0.0,0.0
7204,16429,0.936459183692932,7,5,1,1,1,0.1428571,0.2
7411,16642,0.944547176361084,18,13,0,0,0,0.0,0.0
4503,13677,0.8890404105186462,27,15,7,7,7,0.2592593,0.4666667
6043,15234,0.9757739305496216,10,8,3,3,3,0.3,0.375
